Ticker,Equity Bond,Price Rating,Justification
KURA,-23.790924919727782,4.39,Cheap: Equity Bond value of -23.790924919727782% is lower than the treasury rate of 4.0%. 
KVAC,0.676745856312212,4.41,Cheap: Equity Bond value of 0.676745856312212% is lower than the treasury rate of 4.0%. 
KVHI,-12.735608654712886,4.4,Cheap: Equity Bond value of -12.735608654712886% is lower than the treasury rate of 4.0%. 
KYMR,-5.895420143130581,4.4,Cheap: Equity Bond value of -5.895420143130581% is lower than the treasury rate of 4.0%. 
KYTX,-45.105817773273294,4.38,Cheap: Equity Bond value of -45.105817773273294% is lower than the treasury rate of 4.0%. 
KZR,-224.46984198424872,4.28,Cheap: Equity Bond value of -224.46984198424872% is lower than the treasury rate of 4.0%. 
LAB,-13.560158513242976,4.4,Cheap: Equity Bond value of -13.560158513242976% is lower than the treasury rate of 4.0%. 
LAKE,2.546328992258955,4.41,Cheap: Equity Bond value of 2.546328992258955% is lower than the treasury rate of 4.0%. 
LAMR,4.60888126975717,4.41,Expensive: Equity Bond value of 4.60888126975717% is higher than the treasury rate of 4.0%.
LANC,3.122150508213623,4.41,Cheap: Equity Bond value of 3.122150508213623% is lower than the treasury rate of 4.0%. 
LAND,3.7478416330566455,4.41,Cheap: Equity Bond value of 3.7478416330566455% is lower than the treasury rate of 4.0%. 
LANDM,233.4947760942364,4.53,Expensive: Equity Bond value of 233.4947760942364% is higher than the treasury rate of 4.0%.
LARK,10.278654244122256,4.41,Expensive: Equity Bond value of 10.278654244122256% is higher than the treasury rate of 4.0%.
LASE,-5.083717059119204,4.4,Cheap: Equity Bond value of -5.083717059119204% is lower than the treasury rate of 4.0%. 
LASR,-8.027548782595913,4.4,Cheap: Equity Bond value of -8.027548782595913% is lower than the treasury rate of 4.0%. 
LAUR,8.897234190402655,4.41,Expensive: Equity Bond value of 8.897234190402655% is higher than the treasury rate of 4.0%.
LAZR,-399.8889721913392,4.19,Cheap: Equity Bond value of -399.8889721913392% is lower than the treasury rate of 4.0%. 
LBRDA,64.52900295278322,4.44,Expensive: Equity Bond value of 64.52900295278322% is higher than the treasury rate of 4.0%.
LBRDK,9.522435664293363,4.41,Expensive: Equity Bond value of 9.522435664293363% is higher than the treasury rate of 4.0%.
LCID,-33.52880199466678,4.39,Cheap: Equity Bond value of -33.52880199466678% is lower than the treasury rate of 4.0%. 
LCNB,7.027891056082939,4.41,Expensive: Equity Bond value of 7.027891056082939% is higher than the treasury rate of 4.0%.
LCUT,8.179393759107725,4.41,Expensive: Equity Bond value of 8.179393759107725% is higher than the treasury rate of 4.0%.
LDTC,-118.10362839294416,4.34,Cheap: Equity Bond value of -118.10362839294416% is lower than the treasury rate of 4.0%. 
LE,-3.935272939528729,4.4,Cheap: Equity Bond value of -3.935272939528729% is lower than the treasury rate of 4.0%. 
LECO,6.3249021718672,4.41,Expensive: Equity Bond value of 6.3249021718672% is higher than the treasury rate of 4.0%.
LEE,-3.743408240082042,4.4,Cheap: Equity Bond value of -3.743408240082042% is lower than the treasury rate of 4.0%. 
LEGH,11.206117822993738,4.41,Expensive: Equity Bond value of 11.206117822993738% is higher than the treasury rate of 4.0%.
LEGN,-7.599043292958695,4.4,Cheap: Equity Bond value of -7.599043292958695% is lower than the treasury rate of 4.0%. 
LESL,9.724360782281034,4.41,Expensive: Equity Bond value of 9.724360782281034% is higher than the treasury rate of 4.0%.
LFCR,-30.18536993953804,4.39,Cheap: Equity Bond value of -30.18536993953804% is lower than the treasury rate of 4.0%. 
LFMD,-7.227202765095231,4.4,Cheap: Equity Bond value of -7.227202765095231% is lower than the treasury rate of 4.0%. 
LFST,-6.715033186565606,4.4,Cheap: Equity Bond value of -6.715033186565606% is lower than the treasury rate of 4.0%. 
LFUS,5.7161660297436,4.41,Expensive: Equity Bond value of 5.7161660297436% is higher than the treasury rate of 4.0%.
LFVN,1.4760810859952662,4.41,Cheap: Equity Bond value of 1.4760810859952662% is lower than the treasury rate of 4.0%. 
LGIH,13.075021217300687,4.41,Expensive: Equity Bond value of 13.075021217300687% is higher than the treasury rate of 4.0%.
LGMK,-474.62704758050194,4.15,Cheap: Equity Bond value of -474.62704758050194% is lower than the treasury rate of 4.0%. 
LGND,2.9357563214599565,4.41,Cheap: Equity Bond value of 2.9357563214599565% is lower than the treasury rate of 4.0%. 
LGTY,2.5683977312258364,4.41,Cheap: Equity Bond value of 2.5683977312258364% is lower than the treasury rate of 4.0%. 
LGVN,-109.09072753779483,4.35,Cheap: Equity Bond value of -109.09072753779483% is lower than the treasury rate of 4.0%. 
LIDR,-532.6285549521936,4.12,Cheap: Equity Bond value of -532.6285549521936% is lower than the treasury rate of 4.0%. 
LIEN,2.742086719405707,4.41,Cheap: Equity Bond value of 2.742086719405707% is lower than the treasury rate of 4.0%. 
LIF,-0.8254093224600363,4.41,Cheap: Equity Bond value of -0.8254093224600363% is lower than the treasury rate of 4.0%. 
LILA,-27.09744658676394,4.39,Cheap: Equity Bond value of -27.09744658676394% is lower than the treasury rate of 4.0%. 
LILAK,-6.653870761356366,4.4,Cheap: Equity Bond value of -6.653870761356366% is lower than the treasury rate of 4.0%. 
LIN,3.69343333605134,4.41,Cheap: Equity Bond value of 3.69343333605134% is lower than the treasury rate of 4.0%. 
LINC,7.014525403418959,4.41,Expensive: Equity Bond value of 7.014525403418959% is higher than the treasury rate of 4.0%.
LIND,-5.683448614549212,4.4,Cheap: Equity Bond value of -5.683448614549212% is lower than the treasury rate of 4.0%. 
LINE,-3.986752915538444,4.4,Cheap: Equity Bond value of -3.986752915538444% is lower than the treasury rate of 4.0%. 
LINK,-0.3264468736191223,4.41,Cheap: Equity Bond value of -0.3264468736191223% is lower than the treasury rate of 4.0%. 
LIPO,-139.95372493039832,4.33,Cheap: Equity Bond value of -139.95372493039832% is lower than the treasury rate of 4.0%. 
LITE,-1.76792619322501,4.4,Cheap: Equity Bond value of -1.76792619322501% is lower than the treasury rate of 4.0%. 
LIVE,5.00786496288814,4.41,Expensive: Equity Bond value of 5.00786496288814% is higher than the treasury rate of 4.0%.
LIXT,-82.54070960202104,4.36,Cheap: Equity Bond value of -82.54070960202104% is lower than the treasury rate of 4.0%. 
LKFN,6.535442761702245,4.41,Expensive: Equity Bond value of 6.535442761702245% is higher than the treasury rate of 4.0%.
LKQ,12.853709095438592,4.41,Expensive: Equity Bond value of 12.853709095438592% is higher than the treasury rate of 4.0%.
LLYVA,-9.747154522927277,4.4,Cheap: Equity Bond value of -9.747154522927277% is lower than the treasury rate of 4.0%. 
LLYVK,-3.8261791893991446,4.4,Cheap: Equity Bond value of -3.8261791893991446% is lower than the treasury rate of 4.0%. 
LMAT,1.8397704466098568,4.41,Cheap: Equity Bond value of 1.8397704466098568% is lower than the treasury rate of 4.0%. 
LMB,2.773628037056938,4.41,Cheap: Equity Bond value of 2.773628037056938% is lower than the treasury rate of 4.0%. 
LMFA,-200.28225467316045,4.3,Cheap: Equity Bond value of -200.28225467316045% is lower than the treasury rate of 4.0%. 
LMNR,3.284589232795016,4.41,Cheap: Equity Bond value of 3.284589232795016% is lower than the treasury rate of 4.0%. 
LNKB,-5.7772600726957135,4.4,Cheap: Equity Bond value of -5.7772600726957135% is lower than the treasury rate of 4.0%. 
LNSR,-11.627547886531689,4.4,Cheap: Equity Bond value of -11.627547886531689% is lower than the treasury rate of 4.0%. 
LNT,4.648678519477127,4.41,Expensive: Equity Bond value of 4.648678519477127% is higher than the treasury rate of 4.0%.
LNTH,6.601038348377634,4.41,Expensive: Equity Bond value of 6.601038348377634% is higher than the treasury rate of 4.0%.
LNW,2.7202050697026263,4.41,Cheap: Equity Bond value of 2.7202050697026263% is lower than the treasury rate of 4.0%. 
LNZA,-72.57509854306137,4.37,Cheap: Equity Bond value of -72.57509854306137% is lower than the treasury rate of 4.0%. 
LOAN,8.611465885121902,4.41,Expensive: Equity Bond value of 8.611465885121902% is higher than the treasury rate of 4.0%.
LOCO,9.667726038187046,4.41,Expensive: Equity Bond value of 9.667726038187046% is higher than the treasury rate of 4.0%.
LOGC,-151.7882686758607,4.32,Cheap: Equity Bond value of -151.7882686758607% is lower than the treasury rate of 4.0%. 
LOGI,3.2210635745924,4.41,Cheap: Equity Bond value of 3.2210635745924% is lower than the treasury rate of 4.0%. 
LOPE,5.032772400241814,4.41,Expensive: Equity Bond value of 5.032772400241814% is higher than the treasury rate of 4.0%.
LOVE,9.713959442926294,4.41,Expensive: Equity Bond value of 9.713959442926294% is higher than the treasury rate of 4.0%.
LPCN,-70.12614871891168,4.37,Cheap: Equity Bond value of -70.12614871891168% is lower than the treasury rate of 4.0%. 
LPLA,5.314084159444072,4.41,Expensive: Equity Bond value of 5.314084159444072% is higher than the treasury rate of 4.0%.
LPRO,3.9508667592159057,4.41,Cheap: Equity Bond value of 3.9508667592159057% is lower than the treasury rate of 4.0%. 
LPSN,-78.4955647298959,4.36,Cheap: Equity Bond value of -78.4955647298959% is lower than the treasury rate of 4.0%. 
LPTH,-3.0039444508873085,4.4,Cheap: Equity Bond value of -3.0039444508873085% is lower than the treasury rate of 4.0%. 
LPTX,-405.9417081608443,4.19,Cheap: Equity Bond value of -405.9417081608443% is lower than the treasury rate of 4.0%. 
LQDA,-6.472563537636914,4.4,Cheap: Equity Bond value of -6.472563537636914% is lower than the treasury rate of 4.0%. 
LQDT,2.8148718094368808,4.41,Cheap: Equity Bond value of 2.8148718094368808% is lower than the treasury rate of 4.0%. 
LRCX,4.963448508600502,4.41,Expensive: Equity Bond value of 4.963448508600502% is higher than the treasury rate of 4.0%.
LRFC,-3.727775849348833,4.4,Cheap: Equity Bond value of -3.727775849348833% is lower than the treasury rate of 4.0%. 
LRHC,-89.18193951744772,4.36,Cheap: Equity Bond value of -89.18193951744772% is lower than the treasury rate of 4.0%. 
LRMR,-16.312057082001715,4.4,Cheap: Equity Bond value of -16.312057082001715% is lower than the treasury rate of 4.0%. 
LSBK,7.157429597504381,4.41,Expensive: Equity Bond value of 7.157429597504381% is higher than the treasury rate of 4.0%.
LSCC,2.8552524663207066,4.41,Cheap: Equity Bond value of 2.8552524663207066% is lower than the treasury rate of 4.0%. 
LSEA,15.540675069899896,4.41,Expensive: Equity Bond value of 15.540675069899896% is higher than the treasury rate of 4.0%.
LSH,6.691860696517414,4.41,Expensive: Equity Bond value of 6.691860696517414% is higher than the treasury rate of 4.0%.
LSTA,-106.97709508199928,4.35,Cheap: Equity Bond value of -106.97709508199928% is lower than the treasury rate of 4.0%. 
LSTR,6.05402166765408,4.41,Expensive: Equity Bond value of 6.05402166765408% is higher than the treasury rate of 4.0%.
LTBR,-5.393527218481456,4.4,Cheap: Equity Bond value of -5.393527218481456% is lower than the treasury rate of 4.0%. 
LTRN,-31.692002245468338,4.39,Cheap: Equity Bond value of -31.692002245468338% is lower than the treasury rate of 4.0%. 
LTRX,-5.690304434605213,4.4,Cheap: Equity Bond value of -5.690304434605213% is lower than the treasury rate of 4.0%. 
LTRY,-686.5175288886608,4.03,Cheap: Equity Bond value of -686.5175288886608% is lower than the treasury rate of 4.0%. 
LUCD,-97.52660449884192,4.35,Cheap: Equity Bond value of -97.52660449884192% is lower than the treasury rate of 4.0%. 
LUCY,-55.00800755516958,4.38,Cheap: Equity Bond value of -55.00800755516958% is lower than the treasury rate of 4.0%. 
LUNG,-26.13597569180807,4.39,Cheap: Equity Bond value of -26.13597569180807% is lower than the treasury rate of 4.0%. 
LUNR,0.7494926033601036,4.41,Cheap: Equity Bond value of 0.7494926033601036% is lower than the treasury rate of 4.0%. 
LVLU,-58.80827452855763,4.37,Cheap: Equity Bond value of -58.80827452855763% is lower than the treasury rate of 4.0%. 
LVO,-8.083482215364626,4.4,Cheap: Equity Bond value of -8.083482215364626% is lower than the treasury rate of 4.0%. 
LWAY,4.898342116112627,4.41,Expensive: Equity Bond value of 4.898342116112627% is higher than the treasury rate of 4.0%.
LWLG,-9.995190077458568,4.4,Cheap: Equity Bond value of -9.995190077458568% is lower than the treasury rate of 4.0%. 
LXEO,-36.16622442108044,4.39,Cheap: Equity Bond value of -36.16622442108044% is lower than the treasury rate of 4.0%. 
LXRX,-67.35861739614995,4.37,Cheap: Equity Bond value of -67.35861739614995% is lower than the treasury rate of 4.0%. 
LYEL,-137.3975605384075,4.33,Cheap: Equity Bond value of -137.3975605384075% is lower than the treasury rate of 4.0%. 
LYFT,-5.911873812114375,4.4,Cheap: Equity Bond value of -5.911873812114375% is lower than the treasury rate of 4.0%. 
LYRA,-524.7751387009997,4.12,Cheap: Equity Bond value of -524.7751387009997% is lower than the treasury rate of 4.0%. 
LYTS,5.321041857568782,4.41,Expensive: Equity Bond value of 5.321041857568782% is higher than the treasury rate of 4.0%.
LZ,2.05681425947124,4.41,Cheap: Equity Bond value of 2.05681425947124% is lower than the treasury rate of 4.0%. 
MAMA,0.812911457568062,4.41,Cheap: Equity Bond value of 0.812911457568062% is lower than the treasury rate of 4.0%. 
MAMO,9.84192593328073,4.41,Expensive: Equity Bond value of 9.84192593328073% is higher than the treasury rate of 4.0%.
MANH,1.751215330703158,4.41,Cheap: Equity Bond value of 1.751215330703158% is lower than the treasury rate of 4.0%. 
MAPS,-12.119016838131296,4.4,Cheap: Equity Bond value of -12.119016838131296% is lower than the treasury rate of 4.0%. 
MAR,4.185002458723644,4.41,Expensive: Equity Bond value of 4.185002458723644% is higher than the treasury rate of 4.0%.
MARA,4.5568488072713365,4.41,Expensive: Equity Bond value of 4.5568488072713365% is higher than the treasury rate of 4.0%.
MARPS,17.107176616915424,4.41,Expensive: Equity Bond value of 17.107176616915424% is higher than the treasury rate of 4.0%.
MASI,0.9558965100320844,4.41,Cheap: Equity Bond value of 0.9558965100320844% is lower than the treasury rate of 4.0%. 
MASS,-45.90928806218563,4.38,Cheap: Equity Bond value of -45.90928806218563% is lower than the treasury rate of 4.0%. 
MAT,7.770521914355445,4.41,Expensive: Equity Bond value of 7.770521914355445% is higher than the treasury rate of 4.0%.
MATW,4.732781532268597,4.41,Expensive: Equity Bond value of 4.732781532268597% is higher than the treasury rate of 4.0%.
MAYS,-0.1732881779626219,4.41,Cheap: Equity Bond value of -0.1732881779626219% is lower than the treasury rate of 4.0%. 
MBCN,9.998791564984364,4.41,Expensive: Equity Bond value of 9.998791564984364% is higher than the treasury rate of 4.0%.
MBIN,18.613287697844296,4.42,Expensive: Equity Bond value of 18.613287697844296% is higher than the treasury rate of 4.0%.
MBIO,-995.8853772638143,3.87,Cheap: Equity Bond value of -995.8853772638143% is lower than the treasury rate of 4.0%. 
MBRX,-633.786324385688,4.06,Cheap: Equity Bond value of -633.786324385688% is lower than the treasury rate of 4.0%. 
MBUU,19.98343292045608,4.42,Expensive: Equity Bond value of 19.98343292045608% is higher than the treasury rate of 4.0%.
MBWM,13.320395864748544,4.41,Expensive: Equity Bond value of 13.320395864748544% is higher than the treasury rate of 4.0%.
MBX,-9.289156160936187,4.4,Cheap: Equity Bond value of -9.289156160936187% is lower than the treasury rate of 4.0%. 
MCBS,9.3229055031635,4.41,Expensive: Equity Bond value of 9.3229055031635% is higher than the treasury rate of 4.0%.
MCFT,39.24314144946658,4.43,Expensive: Equity Bond value of 39.24314144946658% is higher than the treasury rate of 4.0%.
MCHP,10.36803485560026,4.41,Expensive: Equity Bond value of 10.36803485560026% is higher than the treasury rate of 4.0%.
MCHX,-12.331091928742568,4.4,Cheap: Equity Bond value of -12.331091928742568% is lower than the treasury rate of 4.0%. 
MCRB,-80.18215537882851,4.36,Cheap: Equity Bond value of -80.18215537882851% is lower than the treasury rate of 4.0%. 
MCRI,6.957093762894445,4.41,Expensive: Equity Bond value of 6.957093762894445% is higher than the treasury rate of 4.0%.
MCVT,-8.429193386350164,4.4,Cheap: Equity Bond value of -8.429193386350164% is lower than the treasury rate of 4.0%. 
MCW,4.011980735207682,4.41,Expensive: Equity Bond value of 4.011980735207682% is higher than the treasury rate of 4.0%.
MDAI,-55.18147512105215,4.38,Cheap: Equity Bond value of -55.18147512105215% is lower than the treasury rate of 4.0%. 
MDB,-1.5469738946664722,4.4,Cheap: Equity Bond value of -1.5469738946664722% is lower than the treasury rate of 4.0%. 
MDBH,-25.21622450695451,4.39,Cheap: Equity Bond value of -25.21622450695451% is lower than the treasury rate of 4.0%. 
MDGL,-5.263409323502214,4.4,Cheap: Equity Bond value of -5.263409323502214% is lower than the treasury rate of 4.0%. 
MDIA,-15.212050042909722,4.4,Cheap: Equity Bond value of -15.212050042909722% is lower than the treasury rate of 4.0%. 
MDLZ,7.659433569905111,4.41,Expensive: Equity Bond value of 7.659433569905111% is higher than the treasury rate of 4.0%.
MDRR,-27.639073366782902,4.39,Cheap: Equity Bond value of -27.639073366782902% is lower than the treasury rate of 4.0%. 
MDXG,2.441034354062292,4.41,Cheap: Equity Bond value of 2.441034354062292% is lower than the treasury rate of 4.0%. 
ME,-559.7638548087623,4.1,Cheap: Equity Bond value of -559.7638548087623% is lower than the treasury rate of 4.0%. 
MEDP,3.1452103106851417,4.41,Cheap: Equity Bond value of 3.1452103106851417% is lower than the treasury rate of 4.0%. 
MEIP,-173.13146676317393,4.31,Cheap: Equity Bond value of -173.13146676317393% is lower than the treasury rate of 4.0%. 
MESA,-247.5495360336041,4.27,Cheap: Equity Bond value of -247.5495360336041% is lower than the treasury rate of 4.0%. 
META,3.105211713941173,4.41,Cheap: Equity Bond value of 3.105211713941173% is lower than the treasury rate of 4.0%. 
METC,25.28791603028887,4.42,Expensive: Equity Bond value of 25.28791603028887% is higher than the treasury rate of 4.0%.
METCB,134.6780767013799,4.48,Expensive: Equity Bond value of 134.6780767013799% is higher than the treasury rate of 4.0%.
MFIC,9.045457074714902,4.41,Expensive: Equity Bond value of 9.045457074714902% is higher than the treasury rate of 4.0%.
MFIN,41.62630926731812,4.43,Expensive: Equity Bond value of 41.62630926731812% is higher than the treasury rate of 4.0%.
MGEE,4.532039800013332,4.41,Expensive: Equity Bond value of 4.532039800013332% is higher than the treasury rate of 4.0%.
MGNI,-6.495456021441558,4.4,Cheap: Equity Bond value of -6.495456021441558% is lower than the treasury rate of 4.0%. 
MGNX,-5.063851885071694,4.4,Cheap: Equity Bond value of -5.063851885071694% is lower than the treasury rate of 4.0%. 
MGPI,18.69341582382128,4.42,Expensive: Equity Bond value of 18.69341582382128% is higher than the treasury rate of 4.0%.
MGRC,4.990791608482949,4.41,Expensive: Equity Bond value of 4.990791608482949% is higher than the treasury rate of 4.0%.
MGRM,-14.306840612341848,4.4,Cheap: Equity Bond value of -14.306840612341848% is lower than the treasury rate of 4.0%. 
MGRX,-118.9851229191094,4.34,Cheap: Equity Bond value of -118.9851229191094% is lower than the treasury rate of 4.0%. 
MGTX,-17.539229359571593,4.4,Cheap: Equity Bond value of -17.539229359571593% is lower than the treasury rate of 4.0%. 
MGX,-64.11736650511031,4.37,Cheap: Equity Bond value of -64.11736650511031% is lower than the treasury rate of 4.0%. 
MGYR,11.544077909742606,4.41,Expensive: Equity Bond value of 11.544077909742606% is higher than the treasury rate of 4.0%.
MIDD,5.684813069071703,4.41,Expensive: Equity Bond value of 5.684813069071703% is higher than the treasury rate of 4.0%.
MIND,-7.185108388918553,4.4,Cheap: Equity Bond value of -7.185108388918553% is lower than the treasury rate of 4.0%. 
MIRM,-6.9633856356859365,4.4,Cheap: Equity Bond value of -6.9633856356859365% is lower than the treasury rate of 4.0%. 
MITK,2.248037105564379,4.41,Cheap: Equity Bond value of 2.248037105564379% is lower than the treasury rate of 4.0%. 
MKSI,-25.779101430412123,4.39,Cheap: Equity Bond value of -25.779101430412123% is lower than the treasury rate of 4.0%. 
MKTW,241.55846227201988,4.54,Expensive: Equity Bond value of 241.55846227201988% is higher than the treasury rate of 4.0%.
MKTX,4.044137605509636,4.41,Expensive: Equity Bond value of 4.044137605509636% is higher than the treasury rate of 4.0%.
MKZR,-11.7606046548387,4.4,Cheap: Equity Bond value of -11.7606046548387% is lower than the treasury rate of 4.0%. 
MLAB,-0.0534759299036883,4.41,Cheap: Equity Bond value of -0.0534759299036883% is lower than the treasury rate of 4.0%. 
MLGO,-260.55331348435504,4.26,Cheap: Equity Bond value of -260.55331348435504% is lower than the treasury rate of 4.0%. 
MLKN,3.5876262853177203,4.41,Cheap: Equity Bond value of 3.5876262853177203% is lower than the treasury rate of 4.0%. 
MLTX,-1.597853092684967,4.4,Cheap: Equity Bond value of -1.597853092684967% is lower than the treasury rate of 4.0%. 
MLYS,-14.548267050748365,4.4,Cheap: Equity Bond value of -14.548267050748365% is lower than the treasury rate of 4.0%. 
MMLP,0.9777597230687352,4.41,Cheap: Equity Bond value of 0.9777597230687352% is lower than the treasury rate of 4.0%. 
MMSI,1.7929560419155357,4.41,Cheap: Equity Bond value of 1.7929560419155357% is lower than the treasury rate of 4.0%. 
MNKD,-0.6755492700930136,4.41,Cheap: Equity Bond value of -0.6755492700930136% is lower than the treasury rate of 4.0%. 
MNMD,-17.713236243159653,4.4,Cheap: Equity Bond value of -17.713236243159653% is lower than the treasury rate of 4.0%. 
MNOV,-9.00525748771188,4.4,Cheap: Equity Bond value of -9.00525748771188% is lower than the treasury rate of 4.0%. 
MNPR,-3.1615112079683776,4.4,Cheap: Equity Bond value of -3.1615112079683776% is lower than the treasury rate of 4.0%. 
MNRO,10.278869965773431,4.41,Expensive: Equity Bond value of 10.278869965773431% is higher than the treasury rate of 4.0%.
MNSB,26.418676148355075,4.42,Expensive: Equity Bond value of 26.418676148355075% is higher than the treasury rate of 4.0%.
MNST,4.47774744721797,4.41,Expensive: Equity Bond value of 4.47774744721797% is higher than the treasury rate of 4.0%.
MNTK,3.0868409747465946,4.41,Cheap: Equity Bond value of 3.0868409747465946% is lower than the treasury rate of 4.0%. 
MNTS,-444.30890830851473,4.16,Cheap: Equity Bond value of -444.30890830851473% is lower than the treasury rate of 4.0%. 
MOBX,-97.66697561372612,4.35,Cheap: Equity Bond value of -97.66697561372612% is lower than the treasury rate of 4.0%. 
MODD,-26.870079708309085,4.39,Cheap: Equity Bond value of -26.870079708309085% is lower than the treasury rate of 4.0%. 
MODV,-381.1636399065602,4.2,Cheap: Equity Bond value of -381.1636399065602% is lower than the treasury rate of 4.0%. 
MOFG,3.8455183443752814,4.41,Cheap: Equity Bond value of 3.8455183443752814% is lower than the treasury rate of 4.0%. 
MORN,1.2946462299293833,4.41,Cheap: Equity Bond value of 1.2946462299293833% is lower than the treasury rate of 4.0%. 
MOVE,-88.11011843044582,4.36,Cheap: Equity Bond value of -88.11011843044582% is lower than the treasury rate of 4.0%. 
MPAA,-2.481941104343886,4.4,Cheap: Equity Bond value of -2.481941104343886% is lower than the treasury rate of 4.0%. 
MPB,7.8673775670390995,4.41,Expensive: Equity Bond value of 7.8673775670390995% is higher than the treasury rate of 4.0%.
MPWR,1.6492007058815463,4.41,Cheap: Equity Bond value of 1.6492007058815463% is lower than the treasury rate of 4.0%. 
MQ,-13.092542079200276,4.4,Cheap: Equity Bond value of -13.092542079200276% is lower than the treasury rate of 4.0%. 
MRAM,7.152153234645597,4.41,Expensive: Equity Bond value of 7.152153234645597% is higher than the treasury rate of 4.0%.
MRBK,9.071551341248677,4.41,Expensive: Equity Bond value of 9.071551341248677% is higher than the treasury rate of 4.0%.
MRCC,0.6331468094667164,4.41,Cheap: Equity Bond value of 0.6331468094667164% is lower than the treasury rate of 4.0%. 
MRCY,-1.938602526647024,4.4,Cheap: Equity Bond value of -1.938602526647024% is lower than the treasury rate of 4.0%. 
MRIN,-342.4387295456406,4.22,Cheap: Equity Bond value of -342.4387295456406% is lower than the treasury rate of 4.0%. 
MRKR,-73.26604879342224,4.37,Cheap: Equity Bond value of -73.26604879342224% is lower than the treasury rate of 4.0%. 
MRNA,-28.02682350259975,4.39,Cheap: Equity Bond value of -28.02682350259975% is lower than the treasury rate of 4.0%. 
MRNS,-473.3369022928481,4.15,Cheap: Equity Bond value of -473.3369022928481% is lower than the treasury rate of 4.0%. 
MRSN,-245.7851356967178,4.27,Cheap: Equity Bond value of -245.7851356967178% is lower than the treasury rate of 4.0%. 
MRTN,7.619657319467381,4.41,Expensive: Equity Bond value of 7.619657319467381% is higher than the treasury rate of 4.0%.
MRVI,88.15866253021079,4.45,Expensive: Equity Bond value of 88.15866253021079% is higher than the treasury rate of 4.0%.
MRVL,0.0866039077178883,4.41,Cheap: Equity Bond value of 0.0866039077178883% is lower than the treasury rate of 4.0%. 
MSAI,-54.50636970924385,4.38,Cheap: Equity Bond value of -54.50636970924385% is lower than the treasury rate of 4.0%. 
MSBI,26.66316257161497,4.42,Expensive: Equity Bond value of 26.66316257161497% is higher than the treasury rate of 4.0%.
MSEX,3.600865614257805,4.41,Cheap: Equity Bond value of 3.600865614257805% is lower than the treasury rate of 4.0%. 
MSFT,2.9236561219273405,4.41,Cheap: Equity Bond value of 2.9236561219273405% is lower than the treasury rate of 4.0%. 
MSGM,-314.623041083356,4.24,Cheap: Equity Bond value of -314.623041083356% is lower than the treasury rate of 4.0%. 
MSS,10.387373564386184,4.41,Expensive: Equity Bond value of 10.387373564386184% is higher than the treasury rate of 4.0%.
MSSA,2.8013810062769986,4.41,Cheap: Equity Bond value of 2.8013810062769986% is lower than the treasury rate of 4.0%. 
MSTR,-0.1541698333076144,4.41,Cheap: Equity Bond value of -0.1541698333076144% is lower than the treasury rate of 4.0%. 
MTCH,8.73904895140447,4.41,Expensive: Equity Bond value of 8.73904895140447% is higher than the treasury rate of 4.0%.
MTEX,-4.971226584521943,4.4,Cheap: Equity Bond value of -4.971226584521943% is lower than the treasury rate of 4.0%. 
MTRX,-14.0791122236613,4.4,Cheap: Equity Bond value of -14.0791122236613% is lower than the treasury rate of 4.0%. 
MTSI,1.1705479617660406,4.41,Cheap: Equity Bond value of 1.1705479617660406% is lower than the treasury rate of 4.0%. 
MTTR,-11.755114959632012,4.4,Cheap: Equity Bond value of -11.755114959632012% is lower than the treasury rate of 4.0%. 
MTVA,-83.17848594264244,4.36,Cheap: Equity Bond value of -83.17848594264244% is lower than the treasury rate of 4.0%. 
MU,-5.64748635920609,4.4,Cheap: Equity Bond value of -5.64748635920609% is lower than the treasury rate of 4.0%. 
MULN,-6287.331674961942,1.0,Cheap: Equity Bond value of -6287.331674961942% is lower than the treasury rate of 4.0%. 
MVBF,10.899375154803652,4.41,Expensive: Equity Bond value of 10.899375154803652% is higher than the treasury rate of 4.0%.
MVIS,-26.83528327325812,4.39,Cheap: Equity Bond value of -26.83528327325812% is lower than the treasury rate of 4.0%. 
MXCT,-8.264773503296986,4.4,Cheap: Equity Bond value of -8.264773503296986% is lower than the treasury rate of 4.0%. 
MXL,-4.23095328664748,4.4,Cheap: Equity Bond value of -4.23095328664748% is lower than the treasury rate of 4.0%. 
MYFW,3.633893088734709,4.41,Cheap: Equity Bond value of 3.633893088734709% is lower than the treasury rate of 4.0%. 
MYGN,-22.55446029918824,4.39,Cheap: Equity Bond value of -22.55446029918824% is lower than the treasury rate of 4.0%. 
MYPS,-1.4111753326551852,4.4,Cheap: Equity Bond value of -1.4111753326551852% is lower than the treasury rate of 4.0%. 
MYRG,5.481954663338554,4.41,Expensive: Equity Bond value of 5.481954663338554% is higher than the treasury rate of 4.0%.
NAII,13.557918363208463,4.41,Expensive: Equity Bond value of 13.557918363208463% is higher than the treasury rate of 4.0%.
NAOV,-114.6972719858184,4.34,Cheap: Equity Bond value of -114.6972719858184% is lower than the treasury rate of 4.0%. 
NARI,0.0910605042551728,4.41,Cheap: Equity Bond value of 0.0910605042551728% is lower than the treasury rate of 4.0%. 
NATH,7.9870705240376925,4.41,Expensive: Equity Bond value of 7.9870705240376925% is higher than the treasury rate of 4.0%.
NATR,7.8891930848024305,4.41,Expensive: Equity Bond value of 7.8891930848024305% is higher than the treasury rate of 4.0%.
